wall_time,ros_time,field.x,field.y,field.z
0.380018,6.871000000,562.000000000,640.000000000,1.000000000
1.079098,6.918000000,562.000000000,640.000000000,1.000000000
1.780283,6.959000000,562.000000000,640.000000000,1.000000000
2.536040,7.045000000,562.500000000,640.000000000,1.000000000
3.221356,7.102000000,563.000000000,640.000000000,1.000000000
3.839257,7.157000000,563.000000000,640.000000000,1.000000000
4.496162,7.208000000,562.000000000,640.000000000,1.000000000
5.257417,7.252000000,543.000000000,640.000000000,1.000000000
5.880117,7.306000000,533.500000000,640.000000000,1.000000000
6.488324,7.357000000,516.000000000,640.000000000,1.000000000
7.105033,7.399000000,500.000000000,640.000000000,1.000000000
7.722665,7.461000000,489.000000000,640.000000000,1.000000000
8.234497,7.504000000,473.000000000,640.000000000,1.000000000
8.812113,7.567000000,467.000000000,640.000000000,1.000000000
9.482173,7.647000000,455.500000000,640.000000000,1.000000000
10.090625,7.728000000,431.000000000,640.000000000,1.000000000
10.742965,7.808000000,421.000000000,640.000000000,1.000000000
11.286519,7.861000000,396.000000000,640.000000000,1.000000000
11.889504,7.933000000,375.000000000,640.000000000,1.000000000
12.510827,7.997000000,369.500000000,640.000000000,1.000000000
13.071557,8.041000000,357.000000000,640.000000000,1.000000000
13.684599,8.090000000,345.500000000,640.000000000,1.000000000
14.271642,8.152000000,338.500000000,640.000000000,1.000000000
14.793760,8.193000000,323.000000000,640.000000000,1.000000000
15.495483,8.288000000,318.500000000,640.000000000,1.000000000
16.046644,8.332000000,311.000000000,640.000000000,1.000000000
16.616598,8.374000000,297.000000000,640.000000000,1.000000000
17.245094,8.439000000,288.000000000,640.000000000,1.000000000
17.864787,8.528000000,283.000000000,640.000000000,1.000000000
18.719336,8.670000000,276.000000000,640.000000000,1.000000000
19.375085,8.749000000,274.000000000,640.000000000,1.000000000
19.847879,8.782000000,264.000000000,640.000000000,1.000000000
20.465240,8.831000000,263.000000000,640.000000000,1.000000000
21.042933,8.879000000,262.500000000,640.000000000,1.000000000
21.672291,8.947000000,263.000000000,640.000000000,1.000000000
22.197299,8.995000000,264.500000000,640.000000000,1.000000000
22.984287,9.080000000,265.500000000,640.000000000,1.000000000
23.635719,9.147000000,267.000000000,640.000000000,1.000000000
24.230399,9.199000000,268.500000000,640.000000000,1.000000000
24.810098,9.274000000,270.000000000,640.000000000,1.000000000
25.572775,9.353000000,272.500000000,640.000000000,1.000000000
26.205396,9.430000000,276.000000000,640.000000000,1.000000000
27.064516,9.520000000,278.000000000,640.000000000,1.000000000
27.651759,9.588000000,281.500000000,640.000000000,1.000000000
28.213130,9.647000000,284.500000000,640.000000000,1.000000000
28.747534,9.690000000,289.000000000,640.000000000,1.000000000
29.211994,9.724000000,290.500000000,640.000000000,1.000000000
30.001372,9.840000000,294.000000000,640.000000000,1.000000000
30.585403,9.899000000,296.500000000,640.000000000,1.000000000
31.109297,9.950000000,298.000000000,640.000000000,1.000000000
31.736646,9.998000000,302.500000000,640.000000000,1.000000000
32.334431,10.050000000,307.500000000,640.000000000,1.000000000
33.066207,10.165000000,311.500000000,640.000000000,1.000000000
33.668776,10.228000000,314.000000000,640.000000000,1.000000000
34.305531,10.302000000,317.500000000,640.000000000,1.000000000
34.923228,10.389000000,320.500000000,640.000000000,1.000000000
35.477165,10.434000000,326.500000000,640.000000000,1.000000000
36.081368,10.480000000,331.000000000,640.000000000,1.000000000
36.673950,10.517000000,334.000000000,640.000000000,1.000000000
37.294794,10.583000000,335.500000000,640.000000000,1.000000000
37.854658,10.633000000,338.500000000,640.000000000,1.000000000
38.489432,10.696000000,341.500000000,640.000000000,1.000000000
39.129240,10.760000000,348.500000000,640.000000000,1.000000000
39.757680,10.810000000,353.500000000,640.000000000,1.000000000
40.389813,10.894000000,360.500000000,640.000000000,1.000000000
41.118109,10.981000000,364.500000000,640.000000000,1.000000000
41.755123,11.057000000,367.500000000,640.000000000,1.000000000
42.338792,11.127000000,369.000000000,640.000000000,1.000000000
42.977416,11.194000000,376.000000000,640.000000000,1.000000000
43.483881,11.254000000,377.500000000,640.000000000,1.000000000
44.018265,11.305000000,379.500000000,640.000000000,1.000000000
44.569121,11.364000000,381.000000000,640.000000000,1.000000000
45.139576,11.416000000,383.500000000,640.000000000,1.000000000
45.756787,11.478000000,384.000000000,640.000000000,1.000000000
46.326823,11.526000000,385.000000000,640.000000000,1.000000000
46.969328,11.616000000,387.500000000,640.000000000,1.000000000
47.561492,11.685000000,388.000000000,640.000000000,1.000000000
48.113646,11.737000000,393.000000000,640.000000000,1.000000000
48.641936,11.781000000,393.500000000,640.000000000,1.000000000
49.228420,11.842000000,393.000000000,640.000000000,1.000000000
49.819046,11.902000000,394.000000000,640.000000000,1.000000000
50.507157,11.998000000,393.000000000,640.000000000,1.000000000
51.132225,12.054000000,393.500000000,640.000000000,1.000000000
51.748833,12.108000000,394.000000000,640.000000000,1.000000000
52.294891,12.168000000,393.500000000,640.000000000,1.000000000
53.008766,12.267000000,393.000000000,640.000000000,1.000000000
53.541433,12.313000000,393.000000000,640.000000000,1.000000000
54.163950,12.376000000,393.000000000,640.000000000,1.000000000
54.818702,12.445000000,393.000000000,640.000000000,1.000000000
55.516746,12.531000000,393.500000000,640.000000000,1.000000000
56.081805,12.591000000,393.000000000,640.000000000,1.000000000
