wall_time,ros_time
0.028666,7.175000000
0.036764,7.176000000
0.057442,7.177000000
0.068914,7.178000000
0.073150,7.179000000
0.096402,7.180000000
0.108425,7.181000000
0.112510,7.182000000
0.117008,7.183000000
0.121445,7.184000000
0.130522,7.185000000
0.134964,7.186000000
0.141559,7.187000000
0.152809,7.188000000
0.163150,7.189000000
0.169303,7.190000000
0.178977,7.191000000
0.190279,7.192000000
0.205391,7.193000000
0.214556,7.194000000
0.221530,7.195000000
0.236193,7.196000000
0.241259,7.197000000
0.269932,7.198000000
0.281271,7.199000000
0.289779,7.200000000
0.313679,7.201000000
0.321756,7.202000000
0.331185,7.203000000
0.350377,7.204000000
0.361005,7.205000000
0.367664,7.206000000
0.392716,7.207000000
0.402398,7.208000000
0.410452,7.209000000
0.424772,7.210000000
0.430573,7.211000000
0.441172,7.212000000
0.453074,7.213000000
0.463485,7.214000000
0.474036,7.215000000
0.485456,7.216000000
0.493059,7.217000000
0.502211,7.218000000
0.510595,7.219000000
0.532701,7.220000000
0.547641,7.221000000
0.556689,7.222000000
0.604816,7.223000000
0.625843,7.224000000
0.657694,7.225000000
0.672082,7.226000000
0.702454,7.227000000
0.715019,7.228000000
0.723997,7.229000000
0.739055,7.230000000
0.779429,7.231000000
0.791592,7.232000000
0.807555,7.233000000
0.823431,7.234000000
0.837134,7.235000000
0.848996,7.236000000
0.863261,7.237000000
0.878223,7.238000000
0.894844,7.239000000
0.902326,7.240000000
0.912320,7.241000000
0.924594,7.242000000
0.934638,7.243000000
0.940903,7.244000000
0.950407,7.245000000
0.959033,7.246000000
0.975303,7.247000000
0.984468,7.248000000
1.045579,7.249000000
1.063464,7.250000000
1.071336,7.251000000
1.077464,7.252000000
1.077513,7.253000000
1.115158,7.254000000
1.140134,7.255000000
1.143422,7.256000000
1.155160,7.257000000
1.173373,7.258000000
1.173442,7.259000000
1.213180,7.260000000
1.235611,7.261000000
1.263716,7.262000000
1.268223,7.263000000
1.296104,7.264000000
1.325733,7.265000000
1.339946,7.266000000
1.355384,7.267000000
1.355446,7.268000000
1.377136,7.269000000
1.416077,7.270000000
1.416494,7.271000000
1.436387,7.272000000
1.457998,7.273000000
1.460202,7.274000000
1.463881,7.275000000
1.495177,7.276000000
1.495241,7.277000000
1.516062,7.278000000
1.524405,7.279000000
1.554267,7.280000000
1.554335,7.281000000
1.554618,7.282000000
1.560275,7.283000000
1.571635,7.284000000
1.571728,7.285000000
1.587952,7.286000000
1.589808,7.287000000
1.589931,7.288000000
1.591561,7.289000000
1.591782,7.290000000
1.598038,7.291000000
1.598495,7.292000000
1.598547,7.293000000
1.600670,7.294000000
1.605602,7.295000000
1.617777,7.296000000
1.656155,7.297000000
1.668877,7.298000000
1.682634,7.299000000
1.706342,7.300000000
1.733645,7.301000000
1.749088,7.302000000
1.809027,7.303000000
1.830713,7.304000000
1.860384,7.305000000
1.910017,7.306000000
1.936205,7.307000000
1.959472,7.308000000
1.988360,7.309000000
2.025056,7.310000000
2.029145,7.311000000
2.061298,7.312000000
2.090768,7.313000000
2.127787,7.314000000
2.128132,7.315000000
2.129753,7.316000000
2.148440,7.317000000
2.165714,7.318000000
2.173145,7.319000000
2.218351,7.320000000
2.233367,7.321000000
2.253747,7.322000000
2.262412,7.323000000
2.287506,7.324000000
2.312605,7.325000000
2.337543,7.326000000
2.353356,7.327000000
2.369178,7.328000000
2.381425,7.329000000
2.397148,7.330000000
2.418652,7.331000000
2.429379,7.332000000
2.440584,7.333000000
2.470036,7.334000000
2.495595,7.335000000
2.502775,7.336000000
2.514143,7.337000000
2.531521,7.338000000
2.574364,7.339000000
2.584224,7.340000000
2.612312,7.341000000
2.652838,7.342000000
2.657161,7.343000000
2.664542,7.344000000
2.680017,7.345000000
2.680087,7.346000000
2.690022,7.347000000
2.698255,7.348000000
2.710641,7.349000000
2.710715,7.350000000
2.729099,7.351000000
2.732863,7.352000000
2.743951,7.353000000
2.756790,7.354000000
2.756889,7.355000000
2.769073,7.356000000
2.776392,7.357000000
2.776454,7.358000000
2.789679,7.359000000
2.789751,7.360000000
2.807838,7.361000000
2.807899,7.362000000
2.814611,7.363000000
2.821029,7.364000000
2.828562,7.365000000
2.841419,7.366000000
2.841485,7.367000000
2.871335,7.368000000
2.871399,7.369000000
2.878492,7.370000000
2.878556,7.371000000
2.895468,7.372000000
2.900460,7.373000000
2.914339,7.374000000
2.934401,7.375000000
2.941129,7.376000000
2.951645,7.377000000
2.951708,7.378000000
2.960626,7.379000000
3.002809,7.380000000
3.002885,7.381000000
3.018034,7.382000000
3.024664,7.383000000
3.049995,7.384000000
3.070399,7.385000000
3.088156,7.386000000
3.112332,7.387000000
3.132525,7.388000000
3.150963,7.389000000
3.178288,7.390000000
3.207357,7.391000000
3.230987,7.392000000
3.277684,7.393000000
3.293925,7.394000000
3.308215,7.395000000
3.320782,7.396000000
3.332171,7.397000000
3.340346,7.398000000
3.349648,7.399000000
3.362040,7.400000000
3.368730,7.401000000
3.376502,7.402000000
3.386673,7.403000000
3.399417,7.404000000
3.431338,7.405000000
3.465158,7.406000000
3.473819,7.407000000
3.487503,7.408000000
3.495057,7.409000000
3.511068,7.410000000
3.518780,7.411000000
3.524331,7.412000000
3.555957,7.413000000
3.585634,7.414000000
3.607006,7.415000000
3.622907,7.416000000
3.645661,7.417000000
3.652281,7.418000000
3.663867,7.419000000
3.672174,7.420000000
3.686299,7.421000000
3.692079,7.422000000
3.694434,7.423000000
3.696677,7.424000000
3.698860,7.425000000
3.701014,7.426000000
3.703320,7.427000000
3.708752,7.428000000
3.711783,7.429000000
3.724517,7.430000000
3.745026,7.431000000
3.762840,7.432000000
3.788070,7.433000000
3.796914,7.434000000
3.811341,7.435000000
3.828097,7.436000000
3.832548,7.437000000
3.838442,7.438000000
3.866970,7.439000000
3.885706,7.440000000
3.894161,7.441000000
3.925435,7.442000000
3.933832,7.443000000
3.933875,7.445000000
3.947186,7.446000000
3.965832,7.447000000
3.972956,7.448000000
3.990723,7.449000000
4.011672,7.450000000
4.021356,7.451000000
4.041542,7.452000000
4.057728,7.453000000
4.069865,7.454000000
4.077183,7.455000000
4.081796,7.456000000
4.086420,7.457000000
4.095721,7.458000000
4.101008,7.459000000
4.107861,7.460000000
4.112574,7.461000000
4.117922,7.462000000
4.152867,7.463000000
4.155086,7.464000000
4.166096,7.465000000
4.172800,7.466000000
4.178253,7.467000000
4.182405,7.468000000
4.201719,7.469000000
4.227144,7.470000000
4.230831,7.471000000
4.238074,7.472000000
4.240127,7.473000000
4.245891,7.474000000
4.248098,7.475000000
4.254521,7.476000000
4.265323,7.477000000
4.267348,7.478000000
4.276881,7.479000000
4.277936,7.480000000
4.279986,7.481000000
4.285759,7.482000000
4.289015,7.483000000
4.295867,7.484000000
4.330582,7.485000000
4.341862,7.486000000
4.350173,7.487000000
4.362419,7.488000000
4.382205,7.489000000
4.388663,7.490000000
4.394587,7.491000000
4.410781,7.492000000
4.420255,7.493000000
4.431204,7.494000000
4.441500,7.495000000
4.452431,7.496000000
4.457005,7.497000000
4.458735,7.498000000
4.460485,7.499000000
4.462491,7.500000000
4.463848,7.501000000
4.471563,7.502000000
4.473892,7.503000000
4.476331,7.504000000
4.477826,7.505000000
4.479311,7.506000000
4.504377,7.507000000
4.504426,7.508000000
4.513417,7.509000000
4.517557,7.510000000
4.519782,7.511000000
4.526363,7.512000000
4.531443,7.513000000
4.575092,7.514000000
4.575140,7.515000000
4.578213,7.516000000
4.594246,7.517000000
4.603768,7.518000000
4.612533,7.519000000
4.637297,7.520000000
4.655051,7.521000000
4.663028,7.522000000
4.676816,7.523000000
4.684889,7.524000000
4.695631,7.525000000
4.701002,7.526000000
4.713765,7.527000000
4.721302,7.528000000
4.731401,7.529000000
4.739274,7.530000000
4.744041,7.531000000
4.751217,7.532000000
4.758647,7.533000000
4.768580,7.534000000
4.784720,7.535000000
4.790769,7.536000000
4.798281,7.537000000
4.800591,7.538000000
4.802810,7.539000000
4.808182,7.540000000
4.813723,7.541000000
4.817946,7.542000000
4.835205,7.543000000
4.837534,7.544000000
4.845651,7.545000000
4.860920,7.546000000
4.880629,7.547000000
4.888260,7.548000000
4.893660,7.549000000
4.895154,7.550000000
4.900297,7.551000000
4.902624,7.552000000
4.938854,7.553000000
4.954395,7.554000000
4.956782,7.555000000
4.963694,7.556000000
4.966959,7.557000000
4.990858,7.558000000
4.996935,7.559000000
5.004394,7.560000000
5.008952,7.561000000
5.014771,7.562000000
5.017632,7.563000000
5.020657,7.564000000
5.023834,7.565000000
5.027228,7.566000000
5.029539,7.567000000
5.032950,7.568000000
5.058645,7.569000000
5.060631,7.570000000
5.063290,7.571000000
5.072891,7.572000000
5.099675,7.573000000
5.105644,7.574000000
5.113240,7.575000000
5.130603,7.576000000
5.136899,7.577000000
5.141042,7.578000000
5.174228,7.579000000
5.182618,7.580000000
5.190646,7.581000000
5.200962,7.582000000
5.213846,7.583000000
5.219263,7.584000000
5.230690,7.585000000
5.237382,7.586000000
5.239949,7.587000000
5.264364,7.588000000
5.270468,7.589000000
5.295465,7.590000000
5.308403,7.591000000
5.325523,7.592000000
5.325595,7.594000000
5.372452,7.595000000
5.374792,7.596000000
5.376971,7.597000000
5.379192,7.598000000
5.381356,7.599000000
5.384730,7.600000000
5.389965,7.601000000
5.405289,7.602000000
5.405342,7.603000000
5.407781,7.604000000
5.409993,7.605000000
5.412173,7.606000000
5.414357,7.607000000
5.416668,7.608000000
5.418770,7.609000000
5.421687,7.610000000
5.427547,7.611000000
5.429697,7.612000000
5.435085,7.613000000
5.438783,7.614000000
5.442863,7.615000000
5.445081,7.616000000
5.453174,7.617000000
5.455906,7.618000000
5.462328,7.619000000
5.466637,7.620000000
5.475696,7.621000000
5.486323,7.622000000
5.495960,7.623000000
5.504079,7.624000000
5.514908,7.625000000
5.537654,7.626000000
5.546049,7.627000000
5.556647,7.628000000
5.561464,7.629000000
5.573902,7.630000000
5.579197,7.631000000
5.589246,7.632000000
5.603217,7.633000000
5.611149,7.634000000
5.631925,7.635000000
5.636907,7.636000000
5.648230,7.637000000
5.662094,7.638000000
5.673085,7.639000000
5.676765,7.640000000
5.689581,7.641000000
5.695545,7.642000000
5.704482,7.643000000
5.743748,7.644000000
5.757082,7.645000000
5.766908,7.646000000
5.781402,7.647000000
5.793715,7.648000000
5.799828,7.649000000
5.813729,7.650000000
5.828827,7.651000000
5.844784,7.652000000
5.851310,7.653000000
5.869431,7.654000000
5.880551,7.655000000
5.895049,7.656000000
5.900608,7.657000000
5.914112,7.658000000
5.949608,7.659000000
5.972308,7.660000000
5.974593,7.661000000
5.990126,7.662000000
6.023586,7.663000000
6.030840,7.664000000
6.051012,7.665000000
6.057012,7.666000000
6.066714,7.667000000
6.099399,7.668000000
6.115583,7.669000000
6.130861,7.670000000
6.149163,7.671000000
6.167627,7.672000000
6.173222,7.673000000
6.175308,7.674000000
6.182957,7.675000000
6.187317,7.676000000
6.210027,7.677000000
6.216826,7.678000000
6.229443,7.679000000
6.236546,7.680000000
6.247585,7.681000000
6.253887,7.682000000
6.278372,7.683000000
6.299899,7.684000000
6.307722,7.685000000
6.307772,7.686000000
6.308210,7.687000000
6.311717,7.688000000
6.316589,7.689000000
6.351111,7.690000000
6.367407,7.691000000
6.378571,7.692000000
6.404148,7.693000000
6.404199,7.695000000
6.420560,7.696000000
6.421088,7.697000000
6.434724,7.698000000
6.446789,7.699000000
6.462097,7.700000000
6.468697,7.701000000
6.487134,7.702000000
6.499593,7.703000000
6.508547,7.704000000
6.529691,7.705000000
6.542094,7.706000000
6.545287,7.707000000
6.553238,7.708000000
6.559137,7.709000000
6.560498,7.710000000
6.562830,7.711000000
6.564903,7.712000000
6.568683,7.713000000
6.571171,7.714000000
6.573185,7.715000000
6.576685,7.716000000
6.591281,7.717000000
6.594936,7.718000000
6.605980,7.719000000
6.631926,7.720000000
6.634835,7.721000000
6.649044,7.722000000
6.651435,7.723000000
6.704696,7.724000000
6.710562,7.725000000
6.725446,7.726000000
6.728318,7.727000000
6.734719,7.728000000
6.736889,7.729000000
6.739062,7.730000000
6.745402,7.731000000
6.751436,7.732000000
6.753728,7.733000000
6.756300,7.734000000
6.783805,7.735000000
6.786746,7.736000000
6.794592,7.737000000
6.801039,7.738000000
6.804807,7.739000000
6.806723,7.740000000
6.812172,7.741000000
6.812942,7.742000000
6.815243,7.743000000
6.828477,7.744000000
6.839141,7.745000000
6.857035,7.746000000
6.875586,7.747000000
6.875669,7.748000000
6.886037,7.749000000
6.887119,7.750000000
6.897289,7.751000000
6.903856,7.752000000
6.910934,7.753000000
6.918307,7.754000000
6.923085,7.755000000
6.937372,7.756000000
6.945838,7.757000000
6.945911,7.758000000
6.953230,7.759000000
6.959871,7.760000000
6.978648,7.761000000
6.980418,7.762000000
6.996461,7.763000000
6.996506,7.764000000
7.014912,7.765000000
7.028510,7.766000000
7.035024,7.767000000
7.046484,7.768000000
7.053980,7.769000000
7.057644,7.770000000
7.087974,7.771000000
7.090369,7.772000000
7.103087,7.773000000
7.119664,7.774000000
7.143439,7.775000000
7.159009,7.776000000
7.166636,7.777000000
7.171064,7.778000000
7.176006,7.779000000
7.201993,7.780000000
7.210837,7.781000000
7.226338,7.782000000
7.235243,7.783000000
7.238909,7.784000000
7.278520,7.785000000
7.284580,7.786000000
7.297739,7.787000000
7.310298,7.788000000
7.316024,7.789000000
7.324907,7.790000000
7.334202,7.791000000
7.342574,7.792000000
7.357086,7.793000000
7.361722,7.794000000
7.371175,7.795000000
7.378491,7.796000000
7.389208,7.797000000
7.396231,7.798000000
7.421066,7.799000000
7.435653,7.800000000
7.438642,7.801000000
7.457131,7.802000000
7.465466,7.803000000
7.477263,7.804000000
7.483766,7.805000000
7.494296,7.806000000
7.498441,7.807000000
7.523419,7.808000000
7.533339,7.809000000
7.535938,7.810000000
7.553378,7.811000000
7.557518,7.812000000
7.561198,7.813000000
7.601605,7.814000000
7.610916,7.815000000
7.622058,7.816000000
7.628903,7.817000000
7.632603,7.818000000
7.646126,7.819000000
7.653215,7.820000000
7.660633,7.821000000
7.663927,7.822000000
7.671751,7.823000000
7.680966,7.824000000
7.691313,7.825000000
7.700978,7.826000000
7.707216,7.827000000
7.712795,7.828000000
7.715938,7.829000000
7.740711,7.830000000
