wall_time,ros_time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
3.668967,7.419000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.491562500
4.365036,7.488000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.494609375
4.919070,7.552000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.493593750
5.515451,7.625000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.486484375
6.194470,7.676000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.440781250
6.831173,7.744000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.388984375
7.403291,7.798000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.367656250
7.980239,7.853000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.305703125
8.609836,7.923000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.275234375
9.170232,7.974000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.240703125
9.745197,8.023000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.227500000
10.303197,8.073000000,0.173250000,0.000000000,0.000000000,0.000000000,0.000000000,-0.195000000
10.958647,8.153000000,0.187359062,0.000000000,0.000000000,0.000000000,0.000000000,-0.173293750
11.546648,8.214000000,0.212861680,0.000000000,0.000000000,0.000000000,0.000000000,-0.134058953
12.275899,8.333000000,0.228317472,0.000000000,0.000000000,0.000000000,0.000000000,-0.110280813
12.918525,8.402000000,0.237364141,0.000000000,0.000000000,0.000000000,0.000000000,-0.096362859
13.527523,8.473000000,0.270278933,0.000000000,0.000000000,0.000000000,0.000000000,-0.045724719
14.132335,8.532000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
14.631465,8.573000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
15.165152,8.628000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
15.823362,8.706000000,0.281458364,0.000000000,0.000000000,0.000000000,0.000000000,0.028525594
16.343391,8.746000000,0.274146677,0.000000000,0.000000000,0.000000000,0.000000000,0.039774344
16.908144,8.792000000,0.257550267,0.000000000,0.000000000,0.000000000,0.000000000,0.065307281
17.437536,8.839000000,0.249516694,0.000000000,0.000000000,0.000000000,0.000000000,0.077666625
18.026857,8.917000000,0.242705994,0.000000000,0.000000000,0.000000000,0.000000000,0.088144625
18.690470,8.978000000,0.241880423,0.000000000,0.000000000,0.000000000,0.000000000,0.089414734
19.234684,9.035000000,0.236430711,0.000000000,0.000000000,0.000000000,0.000000000,0.097798906
19.787425,9.082000000,0.227691156,0.000000000,0.000000000,0.000000000,0.000000000,0.111244375
20.387126,9.147000000,0.227473305,0.000000000,0.000000000,0.000000000,0.000000000,0.111579531
20.929276,9.197000000,0.227305727,0.000000000,0.000000000,0.000000000,0.000000000,0.111837344
21.539880,9.284000000,0.227680269,0.000000000,0.000000000,0.000000000,0.000000000,0.111261125
22.119303,9.338000000,0.228159441,0.000000000,0.000000000,0.000000000,0.000000000,0.110523938
22.703387,9.389000000,0.230638459,0.000000000,0.000000000,0.000000000,0.000000000,0.106710063
23.293674,9.443000000,0.233776355,0.000000000,0.000000000,0.000000000,0.000000000,0.101882531
23.866013,9.504000000,0.233592354,0.000000000,0.000000000,0.000000000,0.000000000,0.102165609
24.628857,9.635000000,0.236517943,0.000000000,0.000000000,0.000000000,0.000000000,0.097664703
25.212343,9.709000000,0.238293235,0.000000000,0.000000000,0.000000000,0.000000000,0.094933484
