wall_time,ros_time,field.x,field.y,field.z
76.278365,14.973000000,356.000000000,640.000000000,1.000000000
76.938871,15.044000000,355.500000000,640.000000000,1.000000000
77.592910,15.123000000,354.000000000,640.000000000,1.000000000
78.241367,15.185000000,353.500000000,640.000000000,1.000000000
78.765969,15.240000000,352.000000000,640.000000000,1.000000000
79.454304,15.329000000,352.000000000,640.000000000,1.000000000
80.055645,15.376000000,349.000000000,640.000000000,1.000000000
80.746860,15.438000000,347.500000000,640.000000000,1.000000000
81.355422,15.498000000,346.500000000,640.000000000,1.000000000
81.833268,15.539000000,343.000000000,640.000000000,1.000000000
82.596052,15.672000000,343.000000000,640.000000000,1.000000000
83.248221,15.737000000,341.500000000,640.000000000,1.000000000
83.847427,15.819000000,339.500000000,640.000000000,1.000000000
84.457334,15.898000000,337.500000000,640.000000000,1.000000000
85.105554,15.971000000,336.500000000,640.000000000,1.000000000
85.691846,16.024000000,336.000000000,640.000000000,1.000000000
86.232093,16.072000000,336.000000000,640.000000000,1.000000000
86.818544,16.121000000,334.000000000,640.000000000,1.000000000
87.494784,16.179000000,332.500000000,640.000000000,1.000000000
88.283384,16.307000000,328.000000000,640.000000000,1.000000000
88.829555,16.363000000,326.500000000,640.000000000,1.000000000
89.405428,16.446000000,326.000000000,640.000000000,1.000000000
90.009354,16.532000000,325.000000000,640.000000000,1.000000000
90.627912,16.602000000,323.500000000,640.000000000,1.000000000
91.182307,16.651000000,323.500000000,640.000000000,1.000000000
91.737324,16.711000000,323.500000000,640.000000000,1.000000000
92.302363,16.771000000,322.500000000,640.000000000,1.000000000
92.946518,16.842000000,322.500000000,640.000000000,1.000000000
93.454491,16.892000000,321.000000000,640.000000000,1.000000000
94.021569,16.964000000,319.000000000,640.000000000,1.000000000
94.504860,17.018000000,316.500000000,640.000000000,1.000000000
95.036499,17.061000000,313.500000000,640.000000000,1.000000000
95.457279,17.090000000,312.000000000,640.000000000,1.000000000
96.007423,17.150000000,308.500000000,640.000000000,1.000000000
96.634393,17.213000000,306.000000000,640.000000000,1.000000000
97.215572,17.270000000,302.500000000,640.000000000,1.000000000
97.921538,17.339000000,300.500000000,640.000000000,1.000000000
98.508600,17.404000000,295.000000000,640.000000000,1.000000000
99.275779,17.529000000,287.500000000,640.000000000,1.000000000
99.864851,17.606000000,286.500000000,640.000000000,1.000000000
100.476896,17.669000000,282.000000000,640.000000000,1.000000000
100.994075,17.718000000,278.000000000,640.000000000,1.000000000
101.451705,17.759000000,275.500000000,640.000000000,1.000000000
102.113218,17.824000000,274.500000000,640.000000000,1.000000000
102.688851,17.876000000,273.000000000,640.000000000,1.000000000
103.256058,17.930000000,272.500000000,640.000000000,1.000000000
103.951279,17.979000000,271.000000000,640.000000000,1.000000000
104.663099,18.035000000,269.000000000,640.000000000,1.000000000
105.326670,18.093000000,267.500000000,640.000000000,1.000000000
106.071609,18.130000000,266.500000000,640.000000000,1.000000000
106.745834,18.230000000,265.500000000,640.000000000,1.000000000
107.474673,18.310000000,264.000000000,640.000000000,1.000000000
108.001370,18.357000000,262.500000000,640.000000000,1.000000000
108.549148,18.410000000,262.000000000,640.000000000,1.000000000
109.153470,18.479000000,260.500000000,640.000000000,1.000000000
109.692692,18.529000000,260.500000000,640.000000000,1.000000000
110.210270,18.571000000,261.000000000,640.000000000,1.000000000
110.800349,18.643000000,259.000000000,640.000000000,1.000000000
111.279793,18.691000000,255.000000000,640.000000000,1.000000000
111.903483,18.746000000,257.000000000,640.000000000,1.000000000
