wall_time,ros_time
2.870015,7.260000000
2.891343,7.261000000
2.905143,7.262000000
2.911408,7.263000000
2.943329,7.264000000
2.949999,7.265000000
2.952165,7.266000000
2.968873,7.267000000
2.977557,7.268000000
3.026053,7.269000000
3.075196,7.270000000
3.107821,7.271000000
3.123972,7.272000000
3.141758,7.273000000
3.159401,7.274000000
3.167995,7.275000000
3.190561,7.276000000
3.202716,7.277000000
3.219467,7.278000000
3.232032,7.279000000
3.244400,7.280000000
3.258518,7.281000000
3.258562,7.282000000
3.267934,7.283000000
3.283432,7.284000000
3.300059,7.285000000
3.318367,7.286000000
3.329141,7.287000000
3.370776,7.288000000
3.378869,7.289000000
3.382579,7.290000000
3.388639,7.291000000
3.396865,7.292000000
3.408241,7.293000000
3.413918,7.294000000
3.423218,7.295000000
3.429686,7.296000000
3.435068,7.297000000
3.443782,7.298000000
3.447144,7.299000000
3.453809,7.300000000
3.463419,7.301000000
3.465603,7.302000000
3.470527,7.303000000
3.494258,7.304000000
3.508466,7.305000000
3.515235,7.306000000
3.520011,7.307000000
3.524930,7.308000000
3.530194,7.309000000
3.535153,7.310000000
3.538702,7.311000000
3.558681,7.312000000
3.571378,7.313000000
3.589025,7.314000000
3.609560,7.315000000
3.613225,7.316000000
3.625556,7.317000000
3.636216,7.318000000
3.644163,7.319000000
3.652844,7.320000000
3.676464,7.321000000
3.686030,7.322000000
3.696958,7.323000000
3.706039,7.324000000
3.718024,7.325000000
3.729212,7.326000000
3.734293,7.327000000
3.747659,7.328000000
3.757297,7.329000000
3.765214,7.330000000
3.776276,7.331000000
3.781080,7.332000000
3.784328,7.333000000
3.791036,7.334000000
3.797669,7.335000000
3.801873,7.336000000
3.827536,7.337000000
3.831912,7.338000000
3.841207,7.339000000
3.860725,7.340000000
3.864996,7.341000000
3.877262,7.342000000
3.929016,7.343000000
3.935222,7.344000000
3.946537,7.345000000
3.957068,7.346000000
3.965367,7.347000000
3.970696,7.348000000
3.978076,7.349000000
3.988672,7.350000000
3.996174,7.351000000
4.011149,7.352000000
4.011204,7.353000000
4.020468,7.354000000
4.037503,7.355000000
4.046640,7.356000000
4.060549,7.357000000
4.060618,7.358000000
4.060631,7.359000000
4.091178,7.360000000
4.110148,7.361000000
4.110210,7.362000000
4.110220,7.363000000
4.110229,7.364000000
4.110237,7.365000000
4.129700,7.366000000
4.129793,7.367000000
4.129805,7.368000000
4.129814,7.369000000
4.129822,7.370000000
4.154372,7.371000000
4.163267,7.372000000
4.163318,7.373000000
4.170722,7.374000000
4.170774,7.375000000
4.170784,7.376000000
4.184497,7.377000000
4.185869,7.378000000
4.203864,7.379000000
4.203929,7.380000000
4.203939,7.381000000
4.203948,7.382000000
4.203956,7.383000000
4.211110,7.384000000
4.224205,7.385000000
4.224259,7.386000000
4.224301,7.387000000
4.224336,7.388000000
4.224364,7.389000000
4.236417,7.390000000
4.236467,7.391000000
4.236477,7.392000000
4.259771,7.393000000
4.266250,7.394000000
4.276418,7.395000000
4.286387,7.396000000
4.301170,7.397000000
4.320053,7.398000000
4.337733,7.399000000
4.350491,7.400000000
4.356118,7.401000000
4.356169,7.402000000
4.375418,7.403000000
4.375496,7.404000000
4.375512,7.405000000
4.383927,7.406000000
4.384183,7.407000000
4.435604,7.408000000
4.439605,7.409000000
4.459432,7.410000000
4.459486,7.411000000
4.459497,7.412000000
4.469794,7.413000000
4.474501,7.414000000
4.490437,7.415000000
4.490487,7.416000000
4.495911,7.417000000
4.553772,7.418000000
4.553831,7.419000000
4.553862,7.420000000
4.581046,7.421000000
4.581097,7.422000000
4.588983,7.423000000
4.631274,7.424000000
4.637227,7.425000000
4.637275,7.426000000
4.647282,7.427000000
4.653760,7.428000000
4.662006,7.429000000
4.669875,7.430000000
4.678956,7.431000000
4.688157,7.432000000
4.703760,7.433000000
4.711254,7.434000000
4.726547,7.435000000
4.742878,7.436000000
4.759507,7.437000000
4.775734,7.438000000
4.789677,7.439000000
4.792357,7.440000000
4.794947,7.441000000
4.808891,7.442000000
4.823855,7.443000000
4.849374,7.444000000
4.855043,7.445000000
4.869304,7.446000000
4.889545,7.447000000
4.894222,7.448000000
4.896498,7.449000000
4.898731,7.450000000
4.901570,7.451000000
4.903709,7.452000000
4.908334,7.453000000
4.913164,7.454000000
4.915516,7.455000000
4.917663,7.456000000
4.919828,7.457000000
4.921878,7.458000000
4.924091,7.459000000
4.926236,7.460000000
4.928887,7.461000000
4.931199,7.462000000
4.933633,7.463000000
4.935640,7.464000000
4.937853,7.465000000
4.941215,7.466000000
4.943324,7.467000000
4.946467,7.468000000
4.949968,7.469000000
4.973287,7.470000000
4.979113,7.471000000
4.988243,7.472000000
5.000369,7.473000000
5.003417,7.474000000
5.006135,7.475000000
5.017559,7.476000000
5.028890,7.477000000
5.048795,7.478000000
5.052403,7.479000000
5.093768,7.480000000
5.120870,7.481000000
5.140135,7.482000000
5.161334,7.483000000
5.178856,7.484000000
5.204385,7.485000000
5.213393,7.486000000
5.242332,7.487000000
5.251687,7.488000000
5.257837,7.489000000
5.268505,7.490000000
5.270968,7.491000000
5.285810,7.492000000
5.292555,7.493000000
5.318131,7.494000000
5.344532,7.495000000
5.356628,7.496000000
5.363171,7.497000000
5.372616,7.498000000
5.381939,7.499000000
5.408314,7.500000000
5.431066,7.501000000
5.440925,7.502000000
5.453196,7.503000000
5.457226,7.504000000
5.464864,7.505000000
5.489460,7.506000000
5.498550,7.507000000
5.506794,7.508000000
5.519474,7.509000000
5.529835,7.510000000
5.537860,7.511000000
5.538071,7.512000000
5.559078,7.513000000
5.592800,7.514000000
5.592851,7.515000000
5.623801,7.516000000
5.630924,7.517000000
5.654851,7.518000000
5.675786,7.519000000
5.698792,7.520000000
5.721216,7.521000000
5.732730,7.522000000
5.759185,7.523000000
5.770001,7.524000000
5.772825,7.525000000
5.775212,7.526000000
5.782792,7.527000000
5.787383,7.528000000
5.809320,7.529000000
5.854405,7.530000000
5.866484,7.531000000
5.888501,7.532000000
5.905486,7.533000000
5.923028,7.534000000
5.930062,7.535000000
5.941977,7.536000000
5.958032,7.537000000
5.966843,7.538000000
5.977866,7.539000000
5.992400,7.540000000
6.003377,7.541000000
6.014122,7.542000000
6.023518,7.543000000
6.034528,7.544000000
6.072582,7.545000000
6.102870,7.546000000
6.121740,7.547000000
6.121802,7.548000000
6.124403,7.549000000
