wall_time,ros_time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
3.845645,7.339000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.454687500
4.514173,7.417000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.454687500
5.351893,7.495000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.443437500
6.170376,7.552000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.396562500
6.726048,7.614000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.361875000
7.281032,7.691000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.337500000
7.946930,7.751000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.300937500
8.600123,7.818000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.277500000
9.187546,7.867000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.222187500
9.775587,7.909000000,0.150000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.208125000
10.307302,7.966000000,0.190312500,0.000000000,0.000000000,0.000000000,0.000000000,-0.182812500
10.956088,8.012000000,0.203628141,0.000000000,0.000000000,0.000000000,0.000000000,-0.160619766
11.512074,8.064000000,0.216385266,0.000000000,0.000000000,0.000000000,0.000000000,-0.139357891
12.136144,8.127000000,0.227446266,0.000000000,0.000000000,0.000000000,0.000000000,-0.120922891
12.713612,8.173000000,0.240270563,0.000000000,0.000000000,0.000000000,0.000000000,-0.099549062
13.341501,8.226000000,0.253106203,0.000000000,0.000000000,0.000000000,0.000000000,-0.078156328
13.996907,8.304000000,0.263114203,0.000000000,0.000000000,0.000000000,0.000000000,-0.061476328
14.769230,8.384000000,0.275974828,0.000000000,0.000000000,0.000000000,0.000000000,-0.040041953
15.539066,8.429000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
16.266870,8.467000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
17.053810,8.550000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
17.680899,8.599000000,0.284053219,0.000000000,0.000000000,0.000000000,0.000000000,0.026577969
18.275716,8.663000000,0.269344219,0.000000000,0.000000000,0.000000000,0.000000000,0.051092969
18.838363,8.727000000,0.263056219,0.000000000,0.000000000,0.000000000,0.000000000,0.061572969
19.395115,8.769000000,0.259047609,0.000000000,0.000000000,0.000000000,0.000000000,0.068253984
20.091495,8.881000000,0.255460734,0.000000000,0.000000000,0.000000000,0.000000000,0.074232109
