wall_time,ros_time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
3.673748,7.330000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.493593750
4.192227,7.384000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.493593750
4.755196,7.424000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.494609375
5.319412,7.481000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.468203125
5.913576,7.560000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.417421875
6.574475,7.629000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.385937500
7.202795,7.700000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.326015625
7.845736,7.754000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.303671875
8.434288,7.815000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.255937500
9.068339,7.897000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.234609375
9.597108,7.950000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.197031250
10.275193,8.069000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.175646937
10.873694,8.128000000,0.111336496,0.000000000,0.000000000,0.000000000,0.000000000,-0.136405391
11.439214,8.183000000,0.128983082,0.000000000,0.000000000,0.000000000,0.000000000,-0.109256797
12.005486,8.253000000,0.137366762,0.000000000,0.000000000,0.000000000,0.000000000,-0.096358828
12.616884,8.349000000,0.148367118,0.000000000,0.000000000,0.000000000,0.000000000,-0.079435203
13.168498,8.404000000,0.169418384,0.000000000,0.000000000,0.000000000,0.000000000,-0.047048641
13.733336,8.454000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
14.243062,8.511000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
14.869050,8.571000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
15.501473,8.630000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
16.126856,8.719000000,0.180985834,0.000000000,0.000000000,0.000000000,0.000000000,0.029252563
16.726751,8.768000000,0.166383270,0.000000000,0.000000000,0.000000000,0.000000000,0.051718047
17.298993,8.814000000,0.159031851,0.000000000,0.000000000,0.000000000,0.000000000,0.063027922
17.882318,8.877000000,0.155598622,0.000000000,0.000000000,0.000000000,0.000000000,0.068309813
