wall_time,ros_time,field.x,field.y,field.z
86.909683,16.162000000,356.000000000,640.000000000,1.000000000
87.575041,16.241000000,356.500000000,640.000000000,1.000000000
88.108445,16.283000000,355.500000000,640.000000000,1.000000000
88.638329,16.348000000,356.000000000,640.000000000,1.000000000
89.245950,16.408000000,354.000000000,640.000000000,1.000000000
89.839803,16.461000000,352.000000000,640.000000000,1.000000000
90.516951,16.570000000,351.500000000,640.000000000,1.000000000
91.135188,16.648000000,351.500000000,640.000000000,1.000000000
91.759654,16.736000000,351.500000000,640.000000000,1.000000000
92.314497,16.786000000,352.000000000,640.000000000,1.000000000
92.916979,16.845000000,352.000000000,640.000000000,1.000000000
93.480539,16.901000000,352.000000000,640.000000000,1.000000000
94.009369,16.955000000,351.000000000,640.000000000,1.000000000
94.547896,17.008000000,352.500000000,640.000000000,1.000000000
95.079001,17.049000000,351.000000000,640.000000000,1.000000000
95.640574,17.108000000,350.000000000,640.000000000,1.000000000
96.259588,17.190000000,350.500000000,640.000000000,1.000000000
96.846344,17.253000000,351.000000000,640.000000000,1.000000000
97.445749,17.331000000,349.500000000,640.000000000,1.000000000
98.039375,17.434000000,352.000000000,640.000000000,1.000000000
98.668485,17.497000000,351.000000000,640.000000000,1.000000000
99.301686,17.551000000,349.500000000,640.000000000,1.000000000
99.842967,17.603000000,348.500000000,640.000000000,1.000000000
100.399174,17.652000000,348.500000000,640.000000000,1.000000000
101.072321,17.734000000,347.000000000,640.000000000,1.000000000
101.695776,17.795000000,350.500000000,640.000000000,1.000000000
102.302564,17.870000000,347.000000000,640.000000000,1.000000000
102.899888,17.934000000,348.500000000,640.000000000,1.000000000
103.565575,18.005000000,348.000000000,640.000000000,1.000000000
104.129467,18.049000000,345.000000000,640.000000000,1.000000000
104.707031,18.097000000,343.000000000,640.000000000,1.000000000
105.313171,18.185000000,344.500000000,640.000000000,1.000000000
106.060242,18.277000000,343.500000000,640.000000000,1.000000000
106.639267,18.336000000,342.000000000,640.000000000,1.000000000
107.320224,18.419000000,342.000000000,640.000000000,1.000000000
107.880640,18.479000000,341.500000000,640.000000000,1.000000000
108.472952,18.539000000,341.000000000,640.000000000,1.000000000
109.124797,18.606000000,340.500000000,640.000000000,1.000000000
109.680404,18.667000000,339.500000000,640.000000000,1.000000000
110.291572,18.743000000,338.500000000,640.000000000,1.000000000
110.981711,18.844000000,338.500000000,640.000000000,1.000000000
111.592270,18.914000000,338.000000000,640.000000000,1.000000000
112.112713,18.970000000,337.500000000,640.000000000,1.000000000
112.619696,19.013000000,337.000000000,640.000000000,1.000000000
113.161429,19.055000000,336.500000000,640.000000000,1.000000000
113.787615,19.126000000,336.000000000,640.000000000,1.000000000
114.358629,19.182000000,335.500000000,640.000000000,1.000000000
114.957243,19.263000000,335.000000000,640.000000000,1.000000000
115.495803,19.307000000,334.000000000,640.000000000,1.000000000
116.068959,19.386000000,332.500000000,640.000000000,1.000000000
116.788510,19.494000000,333.500000000,640.000000000,1.000000000
117.342879,19.541000000,334.500000000,640.000000000,1.000000000
117.900170,19.595000000,335.000000000,640.000000000,1.000000000
118.511033,19.662000000,336.000000000,640.000000000,1.000000000
119.024094,19.713000000,335.000000000,640.000000000,1.000000000
119.549597,19.771000000,334.000000000,640.000000000,1.000000000
120.136882,19.840000000,333.000000000,640.000000000,1.000000000
120.771495,19.915000000,332.500000000,640.000000000,1.000000000
121.280063,19.954000000,333.000000000,640.000000000,1.000000000
121.788729,20.013000000,333.000000000,640.000000000,1.000000000
122.344414,20.093000000,333.500000000,640.000000000,1.000000000
122.965222,20.190000000,334.000000000,640.000000000,1.000000000
123.539551,20.238000000,336.000000000,640.000000000,1.000000000
124.159503,20.332000000,334.500000000,640.000000000,1.000000000
124.786547,20.401000000,337.000000000,640.000000000,1.000000000
125.391150,20.479000000,334.000000000,640.000000000,1.000000000
126.001460,20.550000000,332.000000000,640.000000000,1.000000000
126.582923,20.585000000,327.000000000,640.000000000,1.000000000
127.184481,20.646000000,327.000000000,640.000000000,1.000000000
127.780171,20.711000000,326.500000000,640.000000000,1.000000000
128.343293,20.763000000,325.000000000,640.000000000,1.000000000
128.970722,20.823000000,325.000000000,640.000000000,1.000000000
129.518497,20.873000000,327.000000000,640.000000000,1.000000000
130.088995,20.932000000,327.500000000,640.000000000,1.000000000
130.542501,20.972000000,325.000000000,640.000000000,1.000000000
131.174963,21.063000000,325.000000000,640.000000000,1.000000000
131.670044,21.110000000,325.500000000,640.000000000,1.000000000
132.316637,21.159000000,326.000000000,640.000000000,1.000000000
132.890053,21.201000000,323.500000000,640.000000000,1.000000000
133.493563,21.264000000,323.000000000,640.000000000,1.000000000
134.117337,21.329000000,324.000000000,640.000000000,1.000000000
134.730352,21.391000000,322.500000000,640.000000000,1.000000000
135.349710,21.447000000,321.500000000,640.000000000,1.000000000
135.943089,21.503000000,319.500000000,640.000000000,1.000000000
136.571907,21.562000000,317.500000000,640.000000000,1.000000000
137.150269,21.633000000,315.500000000,640.000000000,1.000000000
137.707227,21.702000000,312.500000000,640.000000000,1.000000000
138.256884,21.756000000,311.500000000,640.000000000,1.000000000
138.822359,21.814000000,307.000000000,640.000000000,1.000000000
139.419790,21.895000000,306.500000000,640.000000000,1.000000000
140.032755,21.980000000,304.000000000,640.000000000,1.000000000
140.588043,22.055000000,301.500000000,640.000000000,1.000000000
141.156909,22.128000000,297.000000000,640.000000000,1.000000000
141.729685,22.190000000,296.000000000,640.000000000,1.000000000
142.324543,22.270000000,294.500000000,640.000000000,1.000000000
142.984938,22.353000000,292.500000000,640.000000000,1.000000000
143.544131,22.426000000,291.000000000,640.000000000,1.000000000
144.188107,22.492000000,290.000000000,640.000000000,1.000000000
144.832686,22.572000000,287.500000000,640.000000000,1.000000000
145.401181,22.628000000,286.500000000,640.000000000,1.000000000
145.955715,22.688000000,286.500000000,640.000000000,1.000000000
146.439606,22.727000000,285.500000000,640.000000000,1.000000000
147.069923,22.793000000,285.000000000,640.000000000,1.000000000
147.588542,22.847000000,284.000000000,640.000000000,1.000000000
148.184838,22.916000000,283.500000000,640.000000000,1.000000000
148.736882,22.959000000,282.500000000,640.000000000,1.000000000
149.276159,23.005000000,284.500000000,640.000000000,1.000000000
149.844538,23.063000000,284.000000000,640.000000000,1.000000000
150.347094,23.114000000,283.000000000,640.000000000,1.000000000
150.966743,23.173000000,283.000000000,640.000000000,1.000000000
151.572959,23.230000000,283.500000000,640.000000000,1.000000000
152.094440,23.278000000,282.000000000,640.000000000,1.000000000
152.710441,23.330000000,282.000000000,640.000000000,1.000000000
153.311168,23.404000000,281.500000000,640.000000000,1.000000000
153.876868,23.452000000,280.000000000,640.000000000,1.000000000
154.484027,23.498000000,281.500000000,640.000000000,1.000000000
155.067151,23.564000000,281.000000000,640.000000000,1.000000000
155.677764,23.632000000,280.500000000,640.000000000,1.000000000
156.304001,23.709000000,280.500000000,640.000000000,1.000000000
156.950296,23.790000000,281.000000000,640.000000000,1.000000000
157.538986,23.860000000,280.000000000,640.000000000,1.000000000
158.178344,23.935000000,280.000000000,640.000000000,1.000000000
158.864469,24.018000000,280.000000000,640.000000000,1.000000000
159.510020,24.081000000,280.000000000,640.000000000,1.000000000
160.141038,24.127000000,277.500000000,640.000000000,1.000000000
160.701471,24.171000000,278.000000000,640.000000000,1.000000000
161.249621,24.230000000,280.000000000,640.000000000,1.000000000
162.036366,24.333000000,278.000000000,640.000000000,1.000000000
162.683594,24.401000000,278.500000000,640.000000000,1.000000000
163.320296,24.503000000,277.500000000,640.000000000,1.000000000
163.931185,24.571000000,279.500000000,640.000000000,1.000000000
164.528641,24.641000000,278.000000000,640.000000000,1.000000000
165.149992,24.693000000,276.500000000,640.000000000,1.000000000
165.704883,24.743000000,277.000000000,640.000000000,1.000000000
166.341601,24.796000000,279.500000000,640.000000000,1.000000000
166.905703,24.850000000,279.500000000,640.000000000,1.000000000
167.502781,24.918000000,278.500000000,640.000000000,1.000000000
168.073061,24.972000000,277.500000000,640.000000000,1.000000000
168.656238,25.042000000,278.000000000,640.000000000,1.000000000
169.301925,25.134000000,277.500000000,640.000000000,1.000000000
169.923535,25.238000000,277.500000000,640.000000000,1.000000000
170.480276,25.278000000,275.000000000,640.000000000,1.000000000
171.101771,25.359000000,276.000000000,640.000000000,1.000000000
171.683201,25.425000000,276.000000000,640.000000000,1.000000000
172.348158,25.505000000,278.000000000,640.000000000,1.000000000
172.950191,25.561000000,278.500000000,640.000000000,1.000000000
173.547841,25.629000000,279.000000000,640.000000000,1.000000000
174.159412,25.705000000,280.500000000,640.000000000,1.000000000
174.782987,25.759000000,279.500000000,640.000000000,1.000000000
175.367154,25.818000000,280.000000000,640.000000000,1.000000000
175.961735,25.877000000,281.000000000,640.000000000,1.000000000
176.506027,25.929000000,280.500000000,640.000000000,1.000000000
177.098233,25.984000000,282.500000000,640.000000000,1.000000000
177.697858,26.060000000,281.500000000,640.000000000,1.000000000
178.320732,26.151000000,281.500000000,640.000000000,1.000000000
178.991540,26.239000000,281.000000000,640.000000000,1.000000000
179.534675,26.283000000,281.500000000,640.000000000,1.000000000
180.064793,26.318000000,281.500000000,640.000000000,1.000000000
180.627440,26.359000000,281.000000000,640.000000000,1.000000000
181.216919,26.417000000,280.500000000,640.000000000,1.000000000
181.774303,26.478000000,280.500000000,640.000000000,1.000000000
182.388176,26.557000000,279.500000000,640.000000000,1.000000000
183.004249,26.605000000,279.500000000,640.000000000,1.000000000
183.543515,26.642000000,280.500000000,640.000000000,1.000000000
184.091824,26.687000000,281.000000000,640.000000000,1.000000000
184.628744,26.732000000,281.500000000,640.000000000,1.000000000
185.283060,26.790000000,281.000000000,640.000000000,1.000000000
185.912552,26.865000000,283.000000000,640.000000000,1.000000000
186.452282,26.911000000,282.500000000,640.000000000,1.000000000
186.923738,26.949000000,283.000000000,640.000000000,1.000000000
187.398533,26.985000000,283.000000000,640.000000000,1.000000000
187.990677,27.032000000,283.500000000,640.000000000,1.000000000
188.609883,27.096000000,284.500000000,640.000000000,1.000000000
189.202842,27.142000000,284.500000000,640.000000000,1.000000000
189.847235,27.233000000,285.000000000,640.000000000,1.000000000
190.518326,27.300000000,286.000000000,640.000000000,1.000000000
191.132120,27.369000000,285.000000000,640.000000000,1.000000000
191.834163,27.456000000,285.000000000,640.000000000,1.000000000
192.351380,27.510000000,285.500000000,640.000000000,1.000000000
192.879982,27.576000000,285.000000000,640.000000000,1.000000000
193.368338,27.645000000,285.500000000,640.000000000,1.000000000
193.824295,27.688000000,285.000000000,640.000000000,1.000000000
194.479197,27.782000000,284.500000000,640.000000000,1.000000000
195.054131,27.842000000,285.500000000,640.000000000,1.000000000
195.648930,27.896000000,286.500000000,640.000000000,1.000000000
196.171467,27.945000000,286.500000000,640.000000000,1.000000000
196.843399,28.037000000,287.500000000,640.000000000,1.000000000
197.418887,28.127000000,288.500000000,640.000000000,1.000000000
197.883083,28.162000000,289.000000000,640.000000000,1.000000000
198.467015,28.225000000,289.000000000,640.000000000,1.000000000
199.032485,28.312000000,290.500000000,640.000000000,1.000000000
199.769487,28.432000000,291.500000000,640.000000000,1.000000000
200.297572,28.482000000,292.500000000,640.000000000,1.000000000
200.963681,28.554000000,293.500000000,640.000000000,1.000000000
201.604231,28.635000000,288.000000000,640.000000000,1.000000000
202.240659,28.698000000,288.000000000,640.000000000,1.000000000
202.745899,28.744000000,288.000000000,640.000000000,1.000000000
203.343081,28.794000000,289.500000000,640.000000000,1.000000000
203.916617,28.846000000,291.500000000,640.000000000,1.000000000
204.538006,28.903000000,292.000000000,640.000000000,1.000000000
205.178286,28.992000000,293.500000000,640.000000000,1.000000000
205.890357,29.060000000,293.500000000,640.000000000,1.000000000
206.498774,29.108000000,296.000000000,640.000000000,1.000000000
207.141465,29.209000000,297.000000000,640.000000000,1.000000000
207.686447,29.256000000,297.500000000,640.000000000,1.000000000
208.316114,29.334000000,300.000000000,640.000000000,1.000000000
209.023926,29.400000000,300.500000000,640.000000000,1.000000000
209.653692,29.448000000,300.500000000,640.000000000,1.000000000
210.195045,29.502000000,303.500000000,640.000000000,1.000000000
210.756465,29.552000000,304.500000000,640.000000000,1.000000000
211.369540,29.594000000,305.000000000,640.000000000,1.000000000
211.962147,29.679000000,303.000000000,640.000000000,1.000000000
212.636918,29.731000000,303.000000000,640.000000000,1.000000000
213.328770,29.815000000,303.500000000,640.000000000,1.000000000
213.969339,29.896000000,304.500000000,640.000000000,1.000000000
214.538201,29.940000000,305.000000000,640.000000000,1.000000000
215.146114,30.005000000,304.500000000,640.000000000,1.000000000
215.744296,30.054000000,306.000000000,640.000000000,1.000000000
216.430168,30.108000000,306.500000000,640.000000000,1.000000000
216.999808,30.151000000,306.500000000,640.000000000,1.000000000
217.598804,30.198000000,306.000000000,640.000000000,1.000000000
218.171984,30.256000000,306.000000000,640.000000000,1.000000000
218.687171,30.307000000,304.000000000,640.000000000,1.000000000
219.286966,30.364000000,303.500000000,640.000000000,1.000000000
219.900306,30.418000000,302.500000000,640.000000000,1.000000000
220.509164,30.473000000,303.500000000,640.000000000,1.000000000
221.101763,30.544000000,304.000000000,640.000000000,1.000000000
221.769148,30.606000000,304.500000000,640.000000000,1.000000000
222.398176,30.701000000,306.000000000,640.000000000,1.000000000
