wall_time,ros_time,field.x,field.y,field.z
57.045313,12.258000000,414.000000000,640.000000000,1.000000000
57.670245,12.329000000,412.500000000,640.000000000,1.000000000
58.273809,12.384000000,413.500000000,640.000000000,1.000000000
58.919316,12.444000000,412.500000000,640.000000000,1.000000000
59.538505,12.510000000,412.500000000,640.000000000,1.000000000
60.163529,12.576000000,412.500000000,640.000000000,1.000000000
60.797554,12.629000000,410.000000000,640.000000000,1.000000000
61.337066,12.680000000,410.500000000,640.000000000,1.000000000
61.941308,12.751000000,409.000000000,640.000000000,1.000000000
62.510373,12.856000000,409.000000000,640.000000000,1.000000000
63.169542,12.910000000,407.000000000,640.000000000,1.000000000
63.772212,12.970000000,406.000000000,640.000000000,1.000000000
64.376823,13.035000000,404.500000000,640.000000000,1.000000000
64.876571,13.095000000,403.500000000,640.000000000,1.000000000
65.474952,13.152000000,403.000000000,640.000000000,1.000000000
66.103745,13.240000000,402.000000000,640.000000000,1.000000000
66.643586,13.306000000,401.000000000,640.000000000,1.000000000
67.271765,13.379000000,398.500000000,640.000000000,1.000000000
67.923877,13.469000000,396.000000000,640.000000000,1.000000000
68.524742,13.522000000,395.000000000,640.000000000,1.000000000
69.158107,13.616000000,391.500000000,640.000000000,1.000000000
69.848418,13.739000000,389.500000000,640.000000000,1.000000000
70.397666,13.784000000,387.000000000,640.000000000,1.000000000
71.004317,13.867000000,385.000000000,640.000000000,1.000000000
71.632926,13.998000000,384.500000000,640.000000000,1.000000000
72.249198,14.070000000,381.000000000,640.000000000,1.000000000
72.905958,14.172000000,375.000000000,640.000000000,1.000000000
73.540718,14.238000000,371.000000000,640.000000000,1.000000000
74.034964,14.285000000,370.000000000,640.000000000,1.000000000
74.544351,14.330000000,368.500000000,640.000000000,1.000000000
75.177287,14.406000000,367.000000000,640.000000000,1.000000000
75.750538,14.454000000,366.000000000,640.000000000,1.000000000
76.328666,14.540000000,365.000000000,640.000000000,1.000000000
76.908928,14.621000000,365.000000000,640.000000000,1.000000000
77.481761,14.665000000,359.000000000,640.000000000,1.000000000
78.085423,14.727000000,356.500000000,640.000000000,1.000000000
78.610887,14.773000000,354.000000000,640.000000000,1.000000000
79.255764,14.863000000,354.500000000,640.000000000,1.000000000
79.850401,14.917000000,353.000000000,640.000000000,1.000000000
80.453462,14.964000000,350.500000000,640.000000000,1.000000000
81.007876,15.025000000,349.500000000,640.000000000,1.000000000
81.630609,15.091000000,347.500000000,640.000000000,1.000000000
82.160081,15.135000000,341.000000000,640.000000000,1.000000000
82.879300,15.257000000,340.000000000,640.000000000,1.000000000
83.522477,15.318000000,338.000000000,640.000000000,1.000000000
84.150402,15.399000000,334.500000000,640.000000000,1.000000000
84.778354,15.463000000,329.000000000,640.000000000,1.000000000
85.374700,15.516000000,326.500000000,640.000000000,1.000000000
85.975576,15.564000000,326.500000000,640.000000000,1.000000000
86.594597,15.635000000,325.000000000,640.000000000,1.000000000
87.217469,15.726000000,324.000000000,640.000000000,1.000000000
87.840728,15.796000000,322.500000000,640.000000000,1.000000000
88.394975,15.863000000,318.000000000,640.000000000,1.000000000
88.902350,15.907000000,316.500000000,640.000000000,1.000000000
89.517682,15.999000000,313.000000000,640.000000000,1.000000000
90.170888,16.078000000,309.500000000,640.000000000,1.000000000
90.817409,16.154000000,301.500000000,640.000000000,1.000000000
91.377923,16.228000000,299.500000000,640.000000000,1.000000000
91.884201,16.300000000,293.500000000,640.000000000,1.000000000
92.483690,16.379000000,288.000000000,640.000000000,1.000000000
93.120221,16.460000000,286.000000000,640.000000000,1.000000000
93.702465,16.555000000,279.000000000,640.000000000,1.000000000
94.293176,16.636000000,276.500000000,640.000000000,1.000000000
94.867691,16.739000000,270.500000000,640.000000000,1.000000000
95.465982,16.809000000,266.000000000,640.000000000,1.000000000
95.974460,16.852000000,261.000000000,640.000000000,1.000000000
96.512313,16.899000000,258.500000000,640.000000000,1.000000000
97.040344,16.959000000,253.500000000,640.000000000,1.000000000
97.615273,17.029000000,254.000000000,640.000000000,1.000000000
98.372493,17.132000000,250.000000000,640.000000000,1.000000000
99.014566,17.223000000,250.500000000,640.000000000,1.000000000
99.625166,17.318000000,246.000000000,640.000000000,1.000000000
100.240299,17.371000000,244.500000000,640.000000000,1.000000000
100.858688,17.440000000,239.500000000,640.000000000,1.000000000
101.438562,17.502000000,238.500000000,640.000000000,1.000000000
102.007283,17.557000000,236.500000000,640.000000000,1.000000000
102.574942,17.610000000,236.500000000,640.000000000,1.000000000
103.111967,17.657000000,235.000000000,640.000000000,1.000000000
103.579650,17.694000000,234.500000000,640.000000000,1.000000000
104.139020,17.745000000,231.500000000,640.000000000,1.000000000
104.733066,17.796000000,232.500000000,640.000000000,1.000000000
105.456365,17.878000000,231.000000000,640.000000000,1.000000000
106.019811,17.928000000,232.000000000,640.000000000,1.000000000
106.624767,17.980000000,231.500000000,640.000000000,1.000000000
107.247538,18.045000000,229.500000000,640.000000000,1.000000000
107.907982,18.126000000,227.500000000,640.000000000,1.000000000
108.480870,18.174000000,227.500000000,640.000000000,1.000000000
109.012736,18.221000000,227.500000000,640.000000000,1.000000000
109.582971,18.287000000,226.500000000,640.000000000,1.000000000
110.162551,18.352000000,226.000000000,640.000000000,1.000000000
110.771393,18.415000000,225.500000000,640.000000000,1.000000000
111.401523,18.500000000,225.000000000,640.000000000,1.000000000
111.931677,18.544000000,226.500000000,640.000000000,1.000000000
112.455436,18.600000000,226.000000000,640.000000000,1.000000000
112.980996,18.663000000,225.500000000,640.000000000,1.000000000
113.530352,18.716000000,225.500000000,640.000000000,1.000000000
114.131790,18.816000000,227.000000000,640.000000000,1.000000000
114.679814,18.897000000,227.500000000,640.000000000,1.000000000
115.214625,18.971000000,227.000000000,640.000000000,1.000000000
115.797025,19.030000000,229.500000000,640.000000000,1.000000000
116.377559,19.089000000,230.000000000,640.000000000,1.000000000
116.878244,19.148000000,230.000000000,640.000000000,1.000000000
117.414635,19.213000000,229.500000000,640.000000000,1.000000000
118.018994,19.277000000,228.500000000,640.000000000,1.000000000
118.622403,19.340000000,231.000000000,640.000000000,1.000000000
119.292343,19.428000000,231.500000000,640.000000000,1.000000000
119.921224,19.505000000,228.500000000,640.000000000,1.000000000
120.511135,19.596000000,232.500000000,640.000000000,1.000000000
121.143912,19.664000000,233.000000000,640.000000000,1.000000000
121.773497,19.714000000,231.500000000,640.000000000,1.000000000
122.340816,19.780000000,232.000000000,640.000000000,1.000000000
122.901447,19.822000000,233.000000000,640.000000000,1.000000000
123.465814,19.866000000,235.500000000,640.000000000,1.000000000
124.111858,19.960000000,238.500000000,640.000000000,1.000000000
124.693377,20.035000000,240.000000000,640.000000000,1.000000000
125.303462,20.127000000,240.500000000,640.000000000,1.000000000
125.957009,20.250000000,239.500000000,640.000000000,1.000000000
126.460037,20.296000000,243.500000000,640.000000000,1.000000000
127.028855,20.333000000,243.000000000,640.000000000,1.000000000
127.560538,20.377000000,244.500000000,640.000000000,1.000000000
128.111859,20.424000000,245.500000000,640.000000000,1.000000000
128.676251,20.471000000,247.500000000,640.000000000,1.000000000
129.260189,20.522000000,248.500000000,640.000000000,1.000000000
129.841035,20.569000000,253.000000000,640.000000000,1.000000000
130.385756,20.624000000,251.000000000,640.000000000,1.000000000
131.008784,20.684000000,252.500000000,640.000000000,1.000000000
131.474905,20.719000000,255.000000000,640.000000000,1.000000000
132.233862,20.819000000,256.000000000,640.000000000,1.000000000
132.845336,20.878000000,257.500000000,640.000000000,1.000000000
133.439055,20.932000000,258.000000000,640.000000000,1.000000000
133.989938,20.984000000,259.000000000,640.000000000,1.000000000
134.525984,21.027000000,260.500000000,640.000000000,1.000000000
135.173463,21.098000000,262.500000000,640.000000000,1.000000000
135.849907,21.205000000,264.500000000,640.000000000,1.000000000
136.492594,21.291000000,266.000000000,640.000000000,1.000000000
137.075359,21.370000000,269.500000000,640.000000000,1.000000000
137.584492,21.413000000,271.500000000,640.000000000,1.000000000
138.164330,21.448000000,273.500000000,640.000000000,1.000000000
138.750829,21.511000000,275.500000000,640.000000000,1.000000000
139.310682,21.558000000,276.000000000,640.000000000,1.000000000
140.008127,21.644000000,279.000000000,640.000000000,1.000000000
140.625766,21.700000000,281.000000000,640.000000000,1.000000000
141.202961,21.750000000,283.500000000,640.000000000,1.000000000
141.811010,21.809000000,285.500000000,640.000000000,1.000000000
142.461854,21.905000000,288.000000000,640.000000000,1.000000000
143.025257,21.968000000,289.000000000,640.000000000,1.000000000
143.558707,22.011000000,290.500000000,640.000000000,1.000000000
144.116498,22.063000000,292.500000000,640.000000000,1.000000000
144.720264,22.124000000,294.000000000,640.000000000,1.000000000
145.422313,22.225000000,295.500000000,640.000000000,1.000000000
145.994400,22.274000000,297.000000000,640.000000000,1.000000000
146.579500,22.336000000,300.500000000,640.000000000,1.000000000
147.139159,22.393000000,301.500000000,640.000000000,1.000000000
147.700471,22.445000000,303.000000000,640.000000000,1.000000000
